	Original ID	Gene Name in CARD	ARO	Database
1469	argannot~~~(Bla)blaBUT-2~~~NG_056481:101-1252	BUT-2	3005558	argannot
1470	argannot~~~(Bla)blaOXA-99~~~DQ888718:1-825	OXA-99	3001649	argannot
1471	argannot~~~(Bla)blaOXA-235~~~JQ820240:591-1421	OXA-235	3001676	argannot
1472	argannot~~~(Bla)blaNDM-17~~~KX812714:1-813	NDM-17	3004093	argannot
1473	argannot~~~(Bla)blaTEM-29~~~AJ277416:1-861	TEM-29	3000899	argannot
1474	argannot~~~(Bla)blaOXA-117~~~GQ423625:1-825	OXA-117	3001442	argannot
1475	argannot~~~(Bla)blaCTX-M-82~~~EU545409:81-956	CTX-M-87	3001947	argannot
1476	argannot~~~(Bla)blaOXA-207~~~JQ838185:1-828	OXA-207	3001485	argannot
1477	argannot~~~(Bla)blaNDM-6~~~JN967644:1-813	NDM-6	3002356	argannot
1478	argannot~~~(Phe)catA7~~~M64281:208-855	Staphylococcus intermedius chloramphenicol acetyltransferase	3004457	argannot
1479	argannot~~~(Bla)blaTEM-11~~~AY874537:178-1038	TEM-11	3000883	argannot
1480	argannot~~~(Bla)blaTEM-17~~~Y14574:1-861	TEM-17	3000888	argannot
1481	argannot~~~(Bla)blaKPC-4~~~FJ473382:364-1245	KPC-4	3002314	argannot
1482	argannot~~~(Bla)blaOXA-34~~~AF350424:1-771	OXA-34	3001428	argannot
1483	argannot~~~(AGly)aadA21~~~AY171244:47-838	aadA21	3002618	argannot
1484	argannot~~~(MLS)vga(D)~~~GQ205627:1394-2971	vgaD	3002832	argannot
1485	argannot~~~(Bla)blaADC-68~~~KC866352:1-1152	ADC-68	3004493	argannot
1486	argannot~~~(Bla)blaPER-4~~~EU748544:1-927	PER-4	3002366	argannot
1487	argannot~~~(Bla)blaTEM-92~~~AF143804:1-861	TEM-92	3000959	argannot
1488	argannot~~~(Bla)blaPDC-50~~~KJ949065:1-1194	PDC-50	3005147	argannot
1489	argannot~~~(Bla)blaDES-1~~~AF426161:119-1093	DES-1	3004780	argannot
1490	argannot~~~(Bla)blaCMY-114~~~KM087846:1-1146	CMY-114	3002125	argannot
1491	argannot~~~(AGly)aadB~~~JQ690540:4275-4808	ANT(2'')-Ia	3000230	argannot
1492	argannot~~~(Bla)CARB-14/blaRTG~~~NG_048717:101-997	CARB-14	3002252	argannot
1493	argannot~~~(Bla)blaSME-5~~~KJ188748:1-885	SME-5	3002383	argannot
1494	argannot~~~(Bla)blaARL-1~~~NG_054950:101-949	ARL-1	3004734	argannot
1495	argannot~~~(AGly)rmtA~~~AB120321:6677-7432	rmtA	3000859	argannot
1496	argannot~~~(Bla)blaOKP-A-15~~~FJ755841:1-861	OKP-A-15	3002432	argannot
1497	argannot~~~(Bla)blaSHV-150~~~JX121117:1-858	SHV-150	3001189	argannot
1498	argannot~~~(Col)mcr-3.20~~~NG_055493:101-1726	MCR-3.1	3004139	argannot
1499	argannot~~~(Bla)blaCMY-70~~~JX440350:1027-2172	CMY-70	3002083	argannot
1500	argannot~~~(Bla)blaL-1~~~AJ272109:1-888	L1 beta-lactamase	3000582	argannot
1501	argannot~~~(Bla)blaSHV-183~~~HG934764:1-864	SHV-183	3001351	argannot
1502	argannot~~~(MLS)erm(36)~~~AF462611:186-1031	Erm(36)	3000605	argannot
1503	argannot~~~(Col)mcr-1.13~~~MG384739:1-1626	MCR-1.13	3004690	argannot
1504	argannot~~~(AGly)aac6-Ik~~~L29510:369-806	AAC(6')-Ik	3002558	argannot
1505	argannot~~~(Tet)tetQ~~~Z21523:362-2287	tetQ	3000191	argannot
1506	argannot~~~(Tmt)dfr22~~~AJ628423:325-822	dfr22	3005354	argannot
1507	argannot~~~(Flq)qnrB10~~~DQ631414:1-681	QnrB10	3002724	argannot
1508	argannot~~~(Bla)blaOXY2-1~~~AJ871866:1-873	OXY-2-1	3002396	argannot
1509	argannot~~~(Bla)blaARL-6~~~NG_054952:101-949	ARL-6	3004739	argannot
1510	argannot~~~(Tet)Tet(52)~~~NG_055777:1-1173	tet(52)	3004587	argannot
1511	argannot~~~(Bla)blaIMI-1~~~ECU50278:1264-2142	IMI-1	3001858	argannot
1512	argannot~~~(Bla)blaOCH-6~~~AJ295344:1-1173	OCH-6	3002519	argannot
1513	argannot~~~(AGly)aac-IVa~~~X01385:244-1029	AAC(3)-IV	3002539	argannot
1514	argannot~~~(Gly)vanS-B~~~AY655721:731-2074	vanS gene in vanB cluster	3002932	argannot
1515	argannot~~~(Bla)blaSCO-1~~~AM939419:c2458-1592	SCO-1	3004856	argannot
1516	argannot~~~(Flq)qnrB53~~~HQ704413:1-681	QnrB46	3002761	argannot
1517	argannot~~~(Bla)blaSHV-55~~~HQ877613:1-715	SHV-53	3001110	argannot
1518	argannot~~~(Bla)blaLEN-18~~~AM850908:1-861	LEN-18	3002465	argannot
1519	argannot~~~(Bla)blaSME-1~~~Z28968:128-1012	SME-1	3002379	argannot
1520	argannot~~~(Bla)blaCMY-94~~~JX514368:272-1417	CMY-94	3002107	argannot
1521	argannot~~~(Tet)tetV~~~AF030344:462-1721	tet(V)	3000181	argannot
1522	argannot~~~(Bla)blaCMY-36~~~EU331426:2375-3520	CMY-36	3002047	argannot
1523	argannot~~~(Bla)blaSHV-1~~~AF148850:6-866	SHV-1	3001059	argannot
1524	argannot~~~(Bla)AmpC2_Ecoli~~~CP002970:332756-333889	Escherichia coli ampC beta-lactamase	3004290	argannot
1525	argannot~~~(Bla)blaOXA-818~~~NG_064776:1-822	OXA-818	3005159	argannot
1526	argannot~~~(Bla)blaBEL-1~~~GU250439:763-1614	BEL-1	3002385	argannot
1527	argannot~~~(MLS)msr(E)~~~JF769133:7246-8721	msrE	3003109	argannot
1528	argannot~~~(AGly)aac3-Vb~~~M97172:656-1465	AAC(3)-IIb	3002534	argannot
1529	argannot~~~(Gly)vanX-B~~~AY655721:5891-6499	vanX gene in vanB cluster	3002950	argannot
1530	argannot~~~(Bla)blaCARB-29~~~NG_048732:1-852	CARB-29	3005565	argannot
1531	argannot~~~(AGly)aph3-IIc~~~HQ424460:2-805	APH(3')-IIc	3002646	argannot
1532	argannot~~~(Bla)blaSHV-67~~~DQ174307:5-865	SHV-67	3001122	argannot
1533	argannot~~~(MLS)erm(Y)~~~AB014481:556-1290	ErmY	3002825	argannot
1534	argannot~~~(MLS)vgb(A)~~~AF117258:2869-3768	vgbA	3001307	argannot
1535	argannot~~~(AGly)aadA11~~~AJ567827:1-792	aadA8	3002608	argannot
1536	argannot~~~(AGly)aac6-Iq~~~AF047556:127-678	AAC(6')-Iq	3002560	argannot
1537	argannot~~~(MLS)erm(S)~~~M19269:460-1419	ErmS	3001304	argannot
1538	argannot~~~(Bla)blaCMH-1~~~JQ673557:1-1146	CMH-1	3004777	argannot
1539	argannot~~~(AGly)aph(2'')-Ih~~~NG_047408:1-894	APH(2'')-If	3004191	argannot
1540	argannot~~~(Col)mcr-2.1~~~LT598652:26779-28395	MCR-2.1	3004110	argannot
1541	argannot~~~(MLS)erm(E)~~~M11200:284-1396	ErmE	3000326	argannot
1542	argannot~~~(Bla)blaTUS-1~~~AF441287:261-1007	TUS-1	3000844	argannot
1543	argannot~~~(Bla)blaPDC-257~~~MH243331:1-1194	PDC-257	3005311	argannot
1544	argannot~~~(Bla)blaCMY-17~~~AY513266:165-1310	CMY-17	3002028	argannot
1545	argannot~~~(Bla)blaOXA-87~~~DQ348075:1-825	OXA-87	3001704	argannot
1546	argannot~~~(Bla)blaOKP-B-5~~~AY512506:68-928	OKP-B-5	3002438	argannot
1547	argannot~~~(Bla)blaSHV-107~~~AM941848:1-861	SHV-107	3001156	argannot
1548	argannot~~~(AGly)aac3-If~~~AY884051:61-525	AAC(3)-Ib	3002530	argannot
1549	argannot~~~(Bla)blaOXA-223~~~JN248564:1-825	OXA-223	3001669	argannot
1550	argannot~~~(Bla)blaSHV-2a~~~X98102:72-934	SHV-2A	3001061	argannot
1551	argannot~~~(Col)mcr-3.4~~~NG_055492:101-1726	MCR-3.4	3004691	argannot
1552	argannot~~~(Bla)blaOXA-798~~~NG_064756:1-825	OXA-798	3005998	argannot
1553	argannot~~~(Bla)blaIND-4~~~AF219135:1-729	IND-4	3002260	argannot
1554	argannot~~~(AGly)aac~~~AJ628983:1985-2539	AAC(6')-IIa	3002594	argannot
1555	argannot~~~(Bla)blaPEDO-3~~~KP109679:2261-2974	PEDO-3	3003715	argannot
1556	argannot~~~(Bla)blaOXA-141~~~EF552405:13-840	OXA-141	3001802	argannot
1557	argannot~~~(Bla)blaIND-1~~~EF394436:1-720	IND-7	3002263	argannot
1558	argannot~~~(Bla)blaACC-2~~~AF180952:1565-2737	ACC-2	3001816	argannot
1559	argannot~~~(Bla)blaOXA-173~~~HM113559:1-825	OXA-173	3001657	argannot
1560	argannot~~~(Bla)blaLRA-18~~~NG_055765:101-1261	LRA-18	3002492	argannot
1561	argannot~~~(Bla)blaOKP-B-17~~~AM850919:25-885	OKP-B-17	3002450	argannot
1562	argannot~~~(Bla)blaSHV-72~~~AM176547:31-891	SHV-72	3001126	argannot
1563	argannot~~~(Fcyn)FosB2~~~NC_012581.1:459871-460290	FosB2	3005100	argannot
1564	argannot~~~(Tet)tetB-P~~~L20800:2309-4267	tetB(P)	3000195	argannot
1565	argannot~~~(Oxzln)OptrA_8~~~KU354267:3790-5757	optrA	3003746	argannot
1566	argannot~~~(Bla)blaEAM-1~~~NG_062208:1	EAM-1	3006873	argannot
1567	argannot~~~(Bla)blaTEM-157~~~DQ909059:1-861	TEM-157	3001023	argannot
1568	argannot~~~(Bla)blaOXA-92~~~DQ335566:1-825	OXA-92	3001632	argannot
1569	argannot~~~(Bla)blaCMY-25~~~EU515249:1-1146	CMY-25	3002036	argannot
1570	argannot~~~(Bla)blaCARB-24~~~NG_048727:1-852	CARB-24	3005560	argannot
1571	argannot~~~(Bla)blaGOB-14~~~AY647252:1-879	GOB-14	3004806	argannot
1572	argannot~~~(Bla)blaTEM-117~~~AY130282:1-764	TEM-117	3000980	argannot
1573	argannot~~~(Bla)blaCGB-1~~~EF672680:1-729	CGB-1	3000841	argannot
1574	argannot~~~(Bla)blaOXY2-4~~~AY17714:147-1016	OXY-2-4	3002399	argannot
1575	argannot~~~(Flq)qnrB48~~~JQ762640:37-681	QnrB48	3002763	argannot
1576	argannot~~~(MLS)lin(A)~~~M14039:413-898	lnuA	3002835	argannot
1577	argannot~~~(Bla)blaCTX-M-56~~~EF374097:1-876	CTX-M-56	3001918	argannot
1578	argannot~~~(Tmt)dfrB8~~~GU295656:1048-1296	dfrB7	3004556	argannot
1579	argannot~~~(Bla)blaKPC-3~~~JN255861:139-1020	KPC-3	3002313	argannot
1580	argannot~~~(Bla)blaADC-58~~~JQ319653:1-1152	ADC-58	3004618	argannot
1581	argannot~~~(AGly)aac(2')-IIb~~~NG_055672:1-723	AAC(2')-IIb	3003988	argannot
1582	argannot~~~(Bla)blaCARB-18~~~NG_048720:1-852	CARB-18	3003174	argannot
1583	argannot~~~(AGly)aac6-Aph2~~~M13771:304-1743	AAC(6')-Ie-APH(2'')-Ia	3002597	argannot
1584	argannot~~~(Fus)fusH~~~NG_047906:101-1630	fusH	3003026	argannot
1585	argannot~~~(Bla)blaCTX-M-28~~~AJ549244:1-876	CTX-M-28	3001890	argannot
1586	argannot~~~(Gly)vanRc3~~~AY033764:3846-4541	vanR gene in vanC cluster	3002922	argannot
1587	argannot~~~(AGly)aadD~~~AF181950:3176-3946	ANT(4')-Ib	3003905	argannot
1588	argannot~~~(AGly_Flqn)aac(6')-Ib-cr~~~EF636461:1124-1642	AAC(6')-Ib-cr4	3005114	argannot
1589	argannot~~~(Bla)blaFOX-7~~~AJ703796:1-1149	FOX-7	3002160	argannot
1590	argannot~~~(Bla)blaCTX-M-55~~~HM748991:321-1196	CTX-M-55	3001917	argannot
1591	argannot~~~(Bla)blaSHV-62~~~AJ866285:1-832	SHV-62	3001117	argannot
1592	argannot~~~(Bla)blaTEM-20~~~EU527189:4132-4992	TEM-20	3000891	argannot
1593	argannot~~~(Bla)blaIND-15~~~AB563173:33-764	IND-15	3002270	argannot
1594	argannot~~~(Bla)blaSFO-1~~~FJ848785:4719-5594	NmcR	3003665	argannot
1595	argannot~~~(Bla)blaOXA-549~~~KY682751:1-873	OXA-549	3005773	argannot
1596	argannot~~~(Bla)blaOXA-19~~~FJ906752:1219-2019	OXA-19	3001414	argannot
1597	argannot~~~(AGly)strA~~~AB366441:22458-23261	APH(3'')-Ib	3002639	argannot
1598	argannot~~~(Bla)blaTEM-145~~~DQ105528:1-861	TEM-145	3001012	argannot
1599	argannot~~~(Bla)blaOXA-1~~~JQ682867:1-831	OXA-1	3001396	argannot
1600	argannot~~~(Bla)blaTEM-126~~~AY628199:204-1064	TEM-126	3000988	argannot
1601	argannot~~~(Gly)vanTc4~~~EU151753:1647-3749	vanT gene in vanC cluster	3002970	argannot
1602	argannot~~~(Bla)blaOXA-825~~~MK807021:1-828	OXA-825	3005344	argannot
1603	argannot~~~(Bla)blaOXA-794~~~NG_064752:1-801	OXA-794	3005994	argannot
1604	argannot~~~(AGly)aac(2')-Id~~~U72743:386-1018	AAC(2')-Id	3002526	argannot
1605	argannot~~~(Bla)blaOXA-25~~~AF201826:22-849	OXA-25	3001420	argannot
1606	argannot~~~(Bla)blaLEN-21~~~AM850911:1-861	LEN-21	3002468	argannot
1607	argannot~~~(AGly)aadA2~~~X68227:66-945	aadA2	3002602	argannot
1608	argannot~~~(Phe)cmrA~~~Z12001:993-2168	Rhodococcus fascians cmr	3002701	argannot
1609	argannot~~~(Bla)blaTEM-89~~~AY039040:189-1022	TEM-89	3000956	argannot
1610	argannot~~~(Bla)blaTEM-118~~~AY130285:1-785	TEM-118	3000981	argannot
1611	argannot~~~(Bla)blaB-6~~~AF189302:1-747	BlaB-6	3005554	argannot
1612	argannot~~~(Bla)mecC~~~HG515014:42996-44993	mecC	3001209	argannot
1613	argannot~~~(Bla)blaGES-11~~~JN253503:37-900	GES-11	3002340	argannot
1614	argannot~~~(Bla)blaCTX-M-88~~~FJ873739:1-876	CTX-M-88	3001948	argannot
1615	argannot~~~(Bla)blaOKP-B-7~~~AM051156:1-861	OKP-B-7	3002440	argannot
1616	argannot~~~(Bla)blaCARB-34~~~NG_048738:1-852	CARB-34	3005570	argannot
1617	argannot~~~(Bla)blaGES-2~~~AF326355:1-864	GES-2	3002331	argannot
1618	argannot~~~(Bla)blaLRA-12~~~NG_047523:101_982	LRA-12	3002511	argannot
1619	argannot~~~(Tet)otrA~~~X53401:349-2341	otr(A)	3002891	argannot
1620	argannot~~~(Bla)blaCMY-78~~~JQ733575:1028-2173	CMY-78	3002091	argannot
1621	argannot~~~(Bla)blaSHV-69~~~DQ174308:5-865	SHV-69	3001123	argannot
1622	argannot~~~(Bla)blaIND-9~~~GU186045:35-754	IND-9	3002265	argannot
1623	argannot~~~(Bla)blaOXA-97~~~EF102240:11723-12565	OXA-97	3001647	argannot
1624	argannot~~~(Bla)blaTEM-82~~~AF427128:209-1069	TEM-82	3000949	argannot
1625	argannot~~~(Bla)blaIMP-22~~~FM876313:116-856	IMP-22	3002213	argannot
1626	argannot~~~(Gly)vanTc~~~DQ022190:1802-3898	vanT gene in vanC cluster	3002970	argannot
1627	argannot~~~(Bla)blaPEDO-1~~~KP109677:4319-5179	PEDO-1	3003670	argannot
1628	argannot~~~(Bla)blaSHV-143~~~JQ341060:882-1742	SHV-143	3001344	argannot
1629	argannot~~~(AGly)aadA27~~~NG_054660:101-889	aadA27	3004682	argannot
1630	argannot~~~(Bla)blaCMY-64~~~HQ832678:1-1146	CMY-64	3002077	argannot
1631	argannot~~~(Phe)catB10~~~AJ878850:1197-1829	catB10	3003110	argannot
1632	argannot~~~(Tmt)dfrD~~~Z50141:94-582	dfrD	3002866	argannot
1633	argannot~~~(AGly)aph4-Ib~~~X03615:232-1230	APH(7'')-Ia	3002661	argannot
1634	argannot~~~(Bla)blaCTX-M-130~~~JX017365:245-1120	CTX-M-130	3001989	argannot
1635	argannot~~~(Bla)blaCMY-21~~~DQ139328:1-1146	CMY-21	3002032	argannot
1636	argannot~~~(Bla)blaSHV-31~~~GU064396:1-861	SHV-31	3001089	argannot
1637	argannot~~~(Bla)blaTEM-177~~~FN652295:1-861	TEM-177	3001042	argannot
1638	argannot~~~(Tet)Tet(60)~~~NG_056045:1-1740	tetA(60)	3004035	argannot
1639	argannot~~~(Phe)catA3~~~X07848:272-913	catIII	3002685	argannot
1640	argannot~~~(Flq)qnrA7~~~GQ463707:1-657	QnrA7	3002713	argannot
1641	argannot~~~(Bla)blaFIM-1~~~JX570731:1937-2725	FIM-1	3004786	argannot
1642	argannot~~~(Bla)blaDHT2-1~~~NG_062233:1-909	DHT2-1	3006872	argannot
1643	argannot~~~(Bla)blaCTX-M-116~~~JF966749:158-1033	CTX-M-116	3001976	argannot
1644	argannot~~~(Bla)blaOKP-A-4~~~AM051142:1-861	OKP-A-4	3002421	argannot
1645	argannot~~~(Bla)blaCMY-68~~~JN714480:1040-2185	CMY-68	3002081	argannot
1646	argannot~~~(Flq)qnrB22~~~FJ981621:37-681	QnrB22	3002737	argannot
1647	argannot~~~(Bla)blaSHV-122~~~GQ290211:1-515	SHV-125	3001172	argannot
1648	argannot~~~(Bla)blaOXA-542~~~KY646155:1-828	OXA-542	3005768	argannot
1649	argannot~~~(Bla)blaTMB-1~~~FR771847:16-753	TMB-1	3004105	argannot
1650	argannot~~~(Col)mcr-1.10~~~NG_055583:1-1626	MCR-1.10	3004506	argannot
1651	argannot~~~(Bla)blaCARB-38~~~NG_048741:1-852	CARB-38	3005573	argannot
1652	argannot~~~(AGly)aac3-Ih~~~CP000490:509912-510370	AAC(3)-Id	3002529	argannot
1653	argannot~~~(Rif)rif~~~EF541029:530-2170	KPC-81	3006206	argannot
1654	argannot~~~(Bla)blaPLN-1~~~NG_055471:101-970	PLN-1	3006972	argannot
1655	argannot~~~(Bla)blaCTX-M-22~~~AY080894:4-879	CTX-M-22	3001884	argannot
1656	argannot~~~(Bla)blaOXA-36~~~AF300985:1-739	OXA-36	3001430	argannot
1657	argannot~~~(Bla)blaNPS-1~~~AY027589:46-828	NPS-1	3004239	argannot
1658	argannot~~~(Gly)vanS-Pt~~~AY926880:1391-2551	vanS gene in vanA cluster	3002931	argannot
1659	argannot~~~(MLS)TlrC~~~NC_016113:803268-384890	carA	3002817	argannot
1660	argannot~~~(MLS)lsa(C)~~~HM990671:5193-6671	lsaC	3003112	argannot
1661	argannot~~~(Bla)blaNDM-14~~~KM210086:9068-9880	NDM-14	3003183	argannot
1662	argannot~~~(Bla)blaSHV-142~~~JQ029959:29-899	SHV-142	3001184	argannot
1663	argannot~~~(Flq)qnrB9~~~EF653270:1-648	QnrB11	3002725	argannot
1664	argannot~~~(Bla)blaTEM-198~~~AB700703:162-1022	TEM-198	3001057	argannot
1665	argannot~~~(Bla)blaOXA-64~~~AY750907:1-825	OXA-64	3001613	argannot
1666	argannot~~~(Bla)blaOXA-309~~~HF947514:1-825	OXA-309	3001504	argannot
1667	argannot~~~(Bla)blaOXY6-2~~~AJ871875:1-873	OXY-6-2	3002414	argannot
1668	argannot~~~(Bla)blaVEB-6~~~EU259884:6412-7311	VEB-6	3002374	argannot
1669	argannot~~~(Bla)blaIMP-20~~~AB196988:1-741	IMP-20	3002211	argannot
1670	argannot~~~(Bla)blaTEM-115~~~AF535127:209-1069	TEM-115	3000978	argannot
1671	argannot~~~(Bla)CARB-11~~~AY008290:1-867	CARB-11	3005559	argannot
1672	argannot~~~(Bla)blaOKP-A-12~~~AM950916:19-879	OKP-A-12	3002429	argannot
1673	argannot~~~(Bla)blaTEM-186~~~JN227084:309-1169	TEM-186	3001046	argannot
1674	argannot~~~(Bla)blaLEN-23~~~AM850913:1-861	LEN-23	3002470	argannot
1675	argannot~~~(Bla)blaOXA-799~~~NG_064757:1-825	OXA-799	3005999	argannot
1676	argannot~~~(Bla)BSU-1~~~NG_050942:101-904	BSU-1	3006902	argannot
1677	argannot~~~(Bla)blaSGM-6~~~NG_049988:101-1081	SGM-6	3006992	argannot
1678	argannot~~~(MLS)car(A)~~~M80346:411-2066	carA	3002817	argannot
1679	argannot~~~(Phe)catA8~~~NC_009751:21916-22563	catA8	3004658	argannot
1680	argannot~~~(Bla)blaTEM-94~~~AJ318094:1-861	TEM-94	3000961	argannot
1681	argannot~~~(Bla)blaTEM-135~~~JQ060998:1-861	TEM-135	3000999	argannot
1682	argannot~~~(Tet)tet(37)~~~AF540889:1-327	tet37	3002871	argannot
1683	argannot~~~(Bla)CARB-3~~~S46063:122-1036	CARB-3	3002242	argannot
1684	argannot~~~(Bla)blaOXA-214~~~JN861782:1-828	OXA-214	3001713	argannot
1685	argannot~~~(Bla)blaCTX-M-112~~~JF274246:1-876	CTX-M-112	3001972	argannot
1686	argannot~~~(Bla)blaIMP-32~~~JQ002629:114-854	IMP-32	3002223	argannot
1687	argannot~~~(Bla)blaCMY-113~~~KM087836:1-1146	CMY-113	3002124	argannot
1688	argannot~~~(Bla)blaOXA-59~~~AJ632249:1-810	OXA-59	3001772	argannot
1689	argannot~~~(Bla)blaOXA-68~~~AY750910:1-825	OXA-68	3001616	argannot
1690	argannot~~~(Bla)blaCTX-M-30~~~AY292654:1-876	CTX-M-30	3001892	argannot
1691	argannot~~~(MLS)erm(F)~~~M14730:241-1041	ErmF	3000498	argannot
1692	argannot~~~(Bla)blaOKP-A-8~~~AM051147:1-861	OKP-A-8	3002425	argannot
1693	argannot~~~(Bla)blaGES-26~~~KP096411:1-864	GES-26	3003181	argannot
1694	argannot~~~(Bla)blaIMP-2~~~AB182996:1-741	IMP-2	3002193	argannot
1695	argannot~~~(Bla)blaCTX-M-81~~~EU136031:1-876	CTX-M-81	3001942	argannot
1696	argannot~~~(Flq)qnrB45~~~JQ349152:1-680	QnrB6	3002720	argannot
1697	argannot~~~(Bla)blaOXA-94~~~DQ519088:9-833	OXA-94	3001629	argannot
1698	argannot~~~(Bla)blaADC-67~~~JX169789:1-1152	ADC-67	3004633	argannot
1699	argannot~~~(AGly)aadE-Pp~~~HE577054:1299623-1300477	aadK	3002627	argannot
1700	argannot~~~(Bla)blaIND-14~~~HM367709:8-728	IND-14	3002269	argannot
1701	argannot~~~(Bla)blaVIM-34~~~JX013656:1-801	VIM-34	3002304	argannot
1702	argannot~~~(Tmt)dfrI~~~NG_047757:101-676	dfrI	3004645	argannot
1703	argannot~~~(Bla)blaOXA-54~~~AY500137:1-798	OXA-54	3001812	argannot
1704	argannot~~~(Bla)blaSHV-36~~~AF467947:1-861	SHV-36	3001094	argannot
1705	argannot~~~(Bla)blaGES-10~~~FJ820124:1124-1987	GES-10	3002339	argannot
1706	argannot~~~(Bla)blaIMP-1~~~HM036079:114-854	IMP-14	3002205	argannot
1707	argannot~~~(Bla)blaTEM-75~~~AY130284:1-785	TEM-75	3000941	argannot
1708	argannot~~~(Bla)blaTEM-155~~~DQ679961:115-975	TEM-155	3001021	argannot
1709	argannot~~~(Bla)blaVIM-8~~~AY524987:1-801	VIM-8	3002278	argannot
1710	argannot~~~(Bla)blaOXA-210~~~JF795487:1-828	OXA-210	3001487	argannot
1711	argannot~~~(Flq)qnrC~~~EU917444:1717-2382	QnrC	3002787	argannot
1712	argannot~~~(MLS)erm(44)~~~NG_047787:101-832	Erm(44)v	3003971	argannot
1713	argannot~~~(Bla)blaOXA-26~~~AF201827:22-849	OXA-26	3001421	argannot
1714	argannot~~~(Bla)blaSHV-45~~~HQ877612:1-715	SHV-53	3001110	argannot
1715	argannot~~~(Tmt)dfrA14~~~GU726917:72-545	dfrA14	3002859	argannot
1716	argannot~~~(Bla)blaCARB-41~~~NG_048744:1-852	CARB-41	3005575	argannot
1717	argannot~~~(Bla)blaMOX-1~~~D13304:233-1381	MOX-1	3002182	argannot
1718	argannot~~~(AGly)aadA13~~~AY713504:1-798	aadA13	3002613	argannot
1719	argannot~~~(Bla)blaOXA-200~~~HQ734811:1-825	OXA-200	3001665	argannot
1720	argannot~~~(Bla)blaOXA-150~~~GQ853681:1-825	OXA-150	3001455	argannot
1721	argannot~~~(Bla)blaCARB-45~~~NG_048748:101-952	CARB-45	3005579	argannot
1722	argannot~~~(Bla)blaOXA-79~~~EU019534:1-825	OXA-79	3001633	argannot
1723	argannot~~~(Gly)vanH-Ac2~~~AY618461:1-714	vanH gene in vanO cluster	3002948	argannot
1724	argannot~~~(Bla)blaCTX-M-86~~~FJ214369:1-876	CTX-M-86	3001946	argannot
1725	argannot~~~(AGly)aadA4~~~AY138986:1-798	aadA4	3002604	argannot
1726	argannot~~~(AGly)ant(4')-Ic~~~KY753881:1-771	ANT(4')-Ia	3002623	argannot
1727	argannot~~~(Bla)blaOXA-216~~~FR865168:1-825	OXA-216	3001488	argannot
1728	argannot~~~(Gly)vanY-M~~~FJ349556:3057-3758	vanY gene in vanM cluster	3002961	argannot
1729	argannot~~~(Flq)qnrB49~~~JQ582718:1-681	QnrB49	3002764	argannot
1730	argannot~~~(Bla)blaTEM-211~~~KF513179:1-861	TEM-211	3001388	argannot
1731	argannot~~~(Bla)blaOXA-182~~~HM640278:1-828	OXA-182	3001709	argannot
1732	argannot~~~(Bla)blaIND-13~~~HM245381:57-788	IND-2a	3002258	argannot
1733	argannot~~~(Gly)vanR-A~~~M97297:3976-4671	vanR gene in vanA cluster	3002919	argannot
1734	argannot~~~(Gly)vanE~~~FJ872411:39736-40794	vanE	3002907	argannot
1735	argannot~~~(Bla)blaCMY-44~~~FJ437066:1-1134	CMY-44	3002055	argannot
1736	argannot~~~(Bla)blaCARB-19~~~NG_048721:1-852	CARB-19	3003175	argannot
1737	argannot~~~(Flq)qnrB15~~~EU302865:1-681	QnrB15	3002730	argannot
1738	argannot~~~(Bla)blaGES-19~~~JN596280:1919-2782	GES-19	3002348	argannot
1739	argannot~~~(Bla)blaSME-2~~~AF275256:1-885	SME-2	3002380	argannot
1740	argannot~~~(Bla)blaDHA-6~~~HQ322612:1-1140	DHA-6	3002135	argannot
1741	argannot~~~(AGly)aac(6')-Iae~~~AB104852:1935-2486	AAC(6')-Iae	3002573	argannot
1742	argannot~~~(Bla)blaTEM-205~~~KC900516:1-858	TEM-205	3001382	argannot
1743	argannot~~~(AGly)str~~~X92946:18908-18060	aadK	3002627	argannot
1744	argannot~~~(Bla)blaBRO-1~~~Z54180:84-1028	BRO-1	3004761	argannot
1745	argannot~~~(Bla)blaTEM-106~~~AY101578:215-1075	TEM-106	3000969	argannot
1746	argannot~~~(Bla)blaOXY2-2~~~AJ871867:1-873	OXY-2-2	3002397	argannot
1747	argannot~~~(Bla)blaADC-14~~~NG_048638:1-1152	ADC-14	3003858	argannot
1748	argannot~~~(AGly)aac(6')-Ia~~~NG_052294:101-703	AAC(6')-Iq	3002560	argannot
1749	argannot~~~(Bla)blaCTX-M-29~~~AY267213:1-876	CTX-M-29	3001891	argannot
1750	argannot~~~(Bla)blaADC-16~~~NG_048640:1-1152	ADC-16	3003860	argannot
1751	argannot~~~(Bla)blaADC-62~~~JQ867374:1-1152	ADC-62	3004632	argannot
1752	argannot~~~(Bla)blaCMY-1~~~X92508:1-1149	CMY-1	3002012	argannot
1753	argannot~~~(Bla)blaSHV-51~~~AY289548:1-861	SHV-51	3001108	argannot
1754	argannot~~~(Flq)qnrB24~~~HM192542:1-681	QnrB24	3002739	argannot
1755	argannot~~~(Bla)blaTRU-1~~~EU046614:1-1149	TRU-1	3004450	argannot
1756	argannot~~~(Bla)blaSHV-173~~~KF513178:1-861	SHV-173	3001357	argannot
1757	argannot~~~(Bla)blaCMY-19~~~AB194410:1-1146	CMY-19	3002030	argannot
