	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
1178	GMGC10.95nr_block_0190	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.91	GMGC10.055_723_109.AACA7			1	420					+		97.9								
1179	GMGC10.95nr_block_0190	Dihydrofolate	"Dihydrofolate reductase""|KX125252.1|human_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.06	GMGC10.209_698_705.FOLA			1	414					+		86.25								
1180	GMGC10.95nr_block_0190	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|KJ512956.1|manure|KAN"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.86	GMGC10.300_956_417.AACA7			10	412					+		92.64								
1181	GMGC10.95nr_block_0191	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629864.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.65	GMGC10.181_000_380.DDL			36	321					+		86.67								
1182	GMGC10.95nr_block_0191	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.89	GMGC10.267_393_457.FOLA			1	423					+		83.43								
1183	GMGC10.95nr_block_0191	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|KC520487.1|Active layer soil from the Arctic|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.78	GMGC10.284_099_283.AACA7			13	419					+		88.1								
1184	GMGC10.95nr_block_0192	Vancomycin	"Vancomycin B-type resistance protein VanB""|KX125831.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.25	GMGC10.000_118_383.DDL			1	423					+		81.98								
1185	GMGC10.95nr_block_0192	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.12	GMGC10.151_029_187.FOLA			1	423					+		84.94								
1186	GMGC10.95nr_block_0192	Dihydrofolate	"Dihydrofolate reductase""|KF627022.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.62	GMGC10.209_669_301.FOLA			1	423					+		85.45								
1187	GMGC10.95nr_block_0192	Dihydrofolate	"Dihydrofolate reductase""|KF628946.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.95	GMGC10.311_143_863.FOLA			12	406					+		81.78								
1188	GMGC10.95nr_block_0193	Dihydrofolate	"Dihydrofolate reductase""|KF628832.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.61	GMGC10.146_769_196.FOLA			1	426					+		82.08								
1189	GMGC10.95nr_block_0193	Dihydrofolate	"Dihydrofolate reductase""|KX125957.1|human_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.19	GMGC10.184_479_145.FOLA			1	426					+		86.59								
1190	GMGC10.95nr_block_0193	Dihydrofolate	"Dihydrofolate reductase""|KF627342.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.38	GMGC10.266_869_316.FOLA			1	426					+		82.08								
1191	GMGC10.95nr_block_0194	Dihydrofolate	"Dihydrofolate reductase""|KX125929.1|human_gut|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.66	GMGC10.049_662_538.FOLA			1	404					+		81.62								
1192	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.054_215_360.AACA7			1	429					+		100.0								
1193	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.055_605_722.AACA7			1	429					+		100.0								
1194	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.055_713_442.AACA7			1	429					+		100.0								
1195	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.057_081_774.AACA7			1	429					+		100.0								
1196	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.057_158_051.AACA7			1	429					+		100.0								
1197	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.057_162_216.AACA7			1	429					+		100.0								
1198	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.057_231_306.AACA7			1	429					+		100.0								
1199	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.147_577_722.AACA7			1	429					+		100.0								
1200	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.147_620_842.AACA7			1	429					+		100.0								
1201	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.148_581_599.AACA7			1	429					+		100.0								
1202	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.148_959_019.AACA7			1	429					+		100.0								
1203	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.149_073_006.AACA7			1	429					+		100.0								
1204	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.149_347_542.AACA7			1	429					+		100.0								
1205	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.149_905_127.AACA7			1	429					+		100.0								
1206	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.37	GMGC10.150_488_524.AACA7			1	429					+		100.0								
1207	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.67	GMGC10.150_623_115.AACA7			1	429					+		100.0								
1208	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.150_907_192.AACA7			1	429					+		100.0								
1209	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.67	GMGC10.151_207_121.AACA7			1	429					+		100.0								
1210	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.37	GMGC10.151_300_898.AACA7			1	429					+		100.0								
1211	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.07	GMGC10.178_406_399.AACA7			1	429					+		100.0								
1212	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.178_866_225.AACA7			1	429					+		100.0								
1213	GMGC10.95nr_block_0194	Dihydrofolate	"Dihydrofolate reductase""|KX127078.1|newborn_gut|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.34	GMGC10.181_092_603.FOLA			1	429					+		87.2								
1214	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.37	GMGC10.184_172_341.AACA7			1	429					+		100.0								
1215	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.185_021_413.AACA7			1	429					+		100.0								
1216	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.202_968_138.AACA7			1	429					+		100.0								
1217	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.37	GMGC10.208_682_115.AACA7			1	429					+		100.0								
1218	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.208_936_032.AACA7			1	429					+		100.0								
1219	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.211_792_111.AACA7			1	429					+		100.0								
1220	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.67	GMGC10.212_041_288.AACA7			1	429					+		100.0								
1221	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.266_160_225.AACA7			1	429					+		100.0								
1222	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.37	GMGC10.267_234_880.AACA7			1	429					+		100.0								
1223	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.07	GMGC10.267_258_011.AACA7			1	429					+		100.0								
1224	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.267_369_361.AACA7			1	429					+		100.0								
1225	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.267_403_740.AACA7			1	429					+		100.0								
1226	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.67	GMGC10.267_924_104.AACA7			1	429					+		100.0								
1227	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.267_974_684.AACA7			1	429					+		100.0								
1228	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.269_421_799.AACA7			1	429					+		100.0								
1229	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.297_917_032.AACA7			1	429					+		100.0								
1230	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.298_369_588.AACA7			1	429					+		100.0								
1231	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.2	GMGC10.301_256_937.AACA7			1	429					+		100.0								
1232	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.301_531_774.AACA7			1	429					+		100.0								
1233	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.301_980_605.AACA7			1	429					+		100.0								
1234	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.302_046_309.AACA7			1	429					+		100.0								
1235	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.67	GMGC10.302_170_392.AACA7			1	429					+		100.0								
1236	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.67	GMGC10.302_797_972.AACA7			1	429					+		100.0								
1237	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.303_499_151.AACA7			1	429					+		100.0								
1238	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.44	GMGC10.303_611_478.AACA7			1	429					+		100.0								
1239	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.304_509_976.AACA7			1	429					+		100.0								
1240	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.304_788_200.AACA7			1	429					+		100.0								
1241	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.305_890_022.AACA7			1	429					+		100.0								
1242	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.305_968_648.AACA7			1	429					+		100.0								
1243	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.306_224_796.AACA7			1	429					+		100.0								
1244	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.306_348_949.AACA7			1	429					+		100.0								
1245	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.9	GMGC10.306_578_577.AACA7			1	429					+		100.0								
1246	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.307_698_840.AACA7			1	429					+		100.0								
1247	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.14	GMGC10.308_653_235.AACA7			1	429					+		100.0								
1248	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.37	GMGC10.308_750_344.AACA7			1	429					+		100.0								
1249	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.37	GMGC10.309_145_200.AACA7			1	429					+		100.0								
1250	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.67	GMGC10.309_206_160.AACA7			1	429					+		100.0								
1251	GMGC10.95nr_block_0194	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343186.1|human saliva|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.83	GMGC10.310_089_807.AACA7			1	429					+		100.0								
1252	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KF626956.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.3	GMGC10.146_554_101.FOLA			4	432					+		85.12								
1253	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KF627830.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.85	GMGC10.146_877_283.FOLA			2	424					+		85.89								
1254	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KF628657.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.14	GMGC10.147_895_973.FOLA			1	429					+		86.67								
1255	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.61	GMGC10.149_845_807.FOLA			1	429					+		86.14								
1256	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.29	GMGC10.150_144_645.FOLA			1	432					+		86.75								
1257	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KX126474.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.68	GMGC10.151_282_008.FOLA			1	432					+		84.71								
1258	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KF629243.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.81	GMGC10.151_505_942.FOLA			1	432					+		88.34								
1259	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KF627038.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.21	GMGC10.151_548_254.FOLA			1	429					+		84.62								
1260	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KF628486.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.84	GMGC10.182_463_503.FOLA			1	426					+		82.08								
1261	GMGC10.95nr_block_0195	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343178.1|human fecal matter|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	100.0	GMGC10.183_020_628.AACA7			1	432					+		100.0								
1262	GMGC10.95nr_block_0195	Dihydrofolate	"Dihydrofolate reductase""|KX125928.1|human_gut|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.7	GMGC10.262_332_712.FOLA			1	431					+		89.79								
1263	GMGC10.95nr_block_0196	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|GQ343181.1|human fecal matter|SIS"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.88	GMGC10.174_745_486.AACA7			2	433					+		99.31								
1264	GMGC10.95nr_block_0196	Dihydrofolate	"Dihydrofolate reductase""|KX126740.1|newborn_gut|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.6	GMGC10.180_594_962.FOLA			1	435					+		88.41								
1265	GMGC10.95nr_block_0196	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|KJ512958.1|manure|KAN"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.61	GMGC10.192_328_183.AACA7			1	435					+		100.0								
1266	GMGC10.95nr_block_0196	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|KJ512958.1|manure|KAN"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.05	GMGC10.192_778_215.AACA7			1	435					+		99.77								
1267	GMGC10.95nr_block_0196	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|KJ512973.1|manure|KAN"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.14	GMGC10.200_650_088.AACA7			1	435					+		100.0								
1268	GMGC10.95nr_block_0196	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|KJ512958.1|manure|KAN"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.69	GMGC10.200_971_805.AACA7			1	435					+		100.0								
1269	GMGC10.95nr_block_0196	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|KJ512973.1|manure|KAN"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	100.0	GMGC10.202_307_750.AACA7			1	435					+		100.0								
1270	GMGC10.95nr_block_0196	Dihydrofolate	"Dihydrofolate reductase""|KF630067.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.99	GMGC10.205_877_499.FOLA			16	434					+		83.13								
1271	GMGC10.95nr_block_0196	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|KJ512951.1|manure|KAN"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.92	GMGC10.207_087_148.AACA7			1	429					+		98.62								
1272	GMGC10.95nr_block_0196	Dihydrofolate	"Dihydrofolate reductase""|KF629190.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.17	GMGC10.208_116_239.FOLA			16	432					+		85.28								
1273	GMGC10.95nr_block_0196	Dihydrofolate	"Dihydrofolate reductase""|KF628072.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.84	GMGC10.209_368_307.FOLA			1	432					+		85.71								
