Original ID	Gene Name in CARD	ARO	Cut_Off	Database
blaTEM-171_1_GQ149347	TEM-171	3001037	Perfect	resfinder
blaTEM-176_1_GU550123	TEM-176	3001041	Perfect	resfinder
blaTEM-177_1_FN652295	TEM-177	3001042	Perfect	resfinder
blaTEM-178_1_X97254	TEM-178	3001043	Perfect	resfinder
blaTEM-17_1_Y14574	TEM-17	3000888	Perfect	resfinder
blaTEM-181_1_KM977568	TEM-181	3001044	Perfect	resfinder
blaTEM-182_1_HQ317449	TEM-182	3001373	Perfect	resfinder
blaTEM-183_1_HQ529916	TEM-183	3001045	Perfect	resfinder
blaTEM-184_1_FR848831	TEM-184	3001375	Perfect	resfinder
blaTEM-185_1_JF795538	TEM-185	3001374	Perfect	resfinder
blaTEM-186_1_JN227084	TEM-186	3001046	Perfect	resfinder
blaTEM-187_1_HM246246	TEM-187	3001047	Perfect	resfinder
blaTEM-188_1_JN211012	TEM-188	3001048	Perfect	resfinder
blaTEM-189_1_JN254627	TEM-189	3001049	Perfect	resfinder
blaTEM-190_1_JN416112	TEM-190	3001050	Perfect	resfinder
blaTEM-191_1_KY432484	TEM-191	3001051	Perfect	resfinder
blaTEM-193_1_JN935135	TEM-193	3001053	Perfect	resfinder
blaTEM-194_1_JN935136	TEM-194	3001054	Perfect	resfinder
blaTEM-195_1_JN935137	TEM-195	3001055	Perfect	resfinder
blaTEM-196_1_JQ034306	TEM-196	3001376	Perfect	resfinder
blaTEM-197_1_HQ877606	TEM-197	3001056	Perfect	resfinder
blaTEM-198_1_AB700703	TEM-198	3001057	Perfect	resfinder
blaTEM-19_1_JX042489	TEM-19	3000890	Perfect	resfinder
blaTEM-1A_1_HM749966	TEM-1	3000873	Perfect	resfinder
blaTEM-1B_1_AY458016	TEM-1	3000873	Perfect	resfinder
blaTEM-1C_1_FJ560503	TEM-1	3000873	Perfect	resfinder
blaTEM-1D_1_AF188200	TEM-1	3000873	Perfect	resfinder
blaTEM-201_1_JX310327	TEM-201	3001378	Perfect	resfinder
blaTEM-205_1_KC900516	TEM-205	3001382	Perfect	resfinder
blaTEM-206_1_KC783461	TEM-206	3001383	Perfect	resfinder
blaTEM-207_1_KC818234	TEM-207	3001384	Perfect	resfinder
blaTEM-208_1_KC865667	TEM-208	3001385	Perfect	resfinder
blaTEM-209_1_KF240808	TEM-209	3001386	Perfect	resfinder
blaTEM-20_1_EU527189	TEM-20	3000891	Perfect	resfinder
blaTEM-210_1_KJ484630	TEM-210	3001387	Perfect	resfinder
blaTEM-211_1_KF513179	TEM-211	3001388	Perfect	resfinder
blaTEM-212_1_KF481968	TEM-212	3001389	Perfect	resfinder
blaTEM-213_1_LJEE02000034	TEM-213	3001390	Perfect	resfinder
blaTEM-214_1_KP050491	TEM-214	3001391	Perfect	resfinder
blaTEM-215_1_KP050492	TEM-215	3001392	Perfect	resfinder
blaTEM-216_1_KF944358	TEM-216	3001393	Perfect	resfinder
blaTEM-217_1_HG934763	TEM-217	3001394	Perfect	resfinder
blaTEM-219_1_KM114268	TEM-219	3003157	Perfect	resfinder
blaTEM-21_1_Y17582	TEM-21	3000892	Perfect	resfinder
blaTEM-220_1_KM998962	TEM-220	3003158	Perfect	resfinder
blaTEM-224_1_KU664545	TEM-224	3005255	Perfect	resfinder
blaTEM-225_1_KY432403	TEM-225	3005256	Perfect	resfinder
blaTEM-226_1_KY646301	TEM-226	3005257	Perfect	resfinder
blaTEM-227_1_KY418040	TEM-227	3005258	Perfect	resfinder
blaTEM-229_1_MG821356	TEM-229	3005260	Perfect	resfinder
blaTEM-22_1_Y17583	TEM-22	3000893	Perfect	resfinder
blaTEM-230_1_MG821377	TEM-230	3005261	Perfect	resfinder
blaTEM-231_1_MG821378	TEM-231	3005262	Perfect	resfinder
blaTEM-232_1_MH079593	TEM-232	3005263	Perfect	resfinder
blaTEM-233_1_MH270416	TEM-233	3005264	Perfect	resfinder
blaTEM-234_1_MH243353	TEM-234	3005265	Perfect	resfinder
blaTEM-24_1_GQ293500	TEM-24	3000894	Perfect	resfinder
blaTEM-26_1_LDCJ01000052	TEM-26	3000896	Perfect	resfinder
blaTEM-28_1_U37195	TEM-28	3000898	Perfect	resfinder
blaTEM-29_1_DQ269440	TEM-29	3000899	Perfect	resfinder
blaTEM-2_1_X54606	TEM-2	3000874	Perfect	resfinder
blaTEM-2_2_AJ251946	TEM-2	3000874	Perfect	resfinder
blaTEM-30_1_AJ437107	TEM-30	3000900	Perfect	resfinder
blaTEM-32_1_CXLQ01000061	TEM-32	3000902	Perfect	resfinder
blaTEM-33_1_GU371926	TEM-33	3000903	Perfect	resfinder
blaTEM-34_1_KC292503	TEM-34	3000904	Perfect	resfinder
blaTEM-35_1_KP860986	TEM-35	3000905	Perfect	resfinder
blaTEM-36_1_KY305958	TEM-36	3000906	Perfect	resfinder
blaTEM-3_1_X64523	TEM-3	3000875	Perfect	resfinder
blaTEM-40_1_FR717535	TEM-40	3000910	Perfect	resfinder
blaTEM-43_1_U95363	TEM-43	3000912	Perfect	resfinder
blaTEM-45_1_X95401	TEM-45	3000914	Perfect	resfinder
blaTEM-47_1_Y10279	TEM-47	3000916	Perfect	resfinder
blaTEM-48_1_Y10280	TEM-48	3000917	Perfect	resfinder
blaTEM-49_1_Y10281	TEM-49	3000918	Perfect	resfinder
blaTEM-4_1_LK391770	TEM-4	3000876	Perfect	resfinder
blaTEM-52B_1_AF027199	TEM-52	3000921	Perfect	resfinder
blaTEM-52C_2_EF141186	TEM-52	3000921	Perfect	resfinder
blaTEM-52_1_Y13612	TEM-52	3000921	Perfect	resfinder
blaTEM-53_1_AF104441	TEM-53	3000922	Perfect	resfinder
blaTEM-54_1_AF104442	TEM-54	3000923	Perfect	resfinder
blaTEM-55_1_DQ286729	TEM-55	3000924	Perfect	resfinder
blaTEM-57_1_FJ405211	TEM-57	3000926	Perfect	resfinder
blaTEM-60_1_AF047171	TEM-60	3000929	Perfect	resfinder
blaTEM-63_1_AF332513	TEM-63	3000931	Perfect	resfinder
blaTEM-67_1_AF091113	TEM-67	3000934	Perfect	resfinder
blaTEM-68_1_AJ239002	TEM-68	3000935	Perfect	resfinder
blaTEM-6_1_X57972	TEM-6	3000878	Perfect	resfinder
blaTEM-70_1_AF188199	TEM-70	3000936	Perfect	resfinder
blaTEM-71_1_AF203816	TEM-71	3000937	Perfect	resfinder
blaTEM-72_1_AF157553	TEM-72	3000938	Perfect	resfinder
blaTEM-76_1_AF190694	TEM-76	3000942	Perfect	resfinder
blaTEM-77_1_AF190695	TEM-73	3000939	Perfect	resfinder
blaTEM-78_1_AF190693	TEM-78	3000944	Perfect	resfinder
blaTEM-79_1_AF190692	TEM-79	3000946	Perfect	resfinder
blaTEM-80_1_AF347054	TEM-80	3000947	Perfect	resfinder
blaTEM-81_1_AF427127	TEM-81	3000948	Perfect	resfinder
blaTEM-82_1_AF427128	TEM-82	3000949	Perfect	resfinder
blaTEM-83_1_AF427129	TEM-83	3000950	Perfect	resfinder
blaTEM-84_1_AF427130	TEM-84	3000951	Perfect	resfinder
blaTEM-85_1_AJ277414	TEM-85	3000952	Perfect	resfinder
blaTEM-86_1_AJ277415	TEM-86	3000953	Perfect	resfinder
blaTEM-87_1_AF250872	TEM-87	3000954	Perfect	resfinder
blaTEM-88_1_AY027590	TEM-88	3000955	Perfect	resfinder
blaTEM-8_1_X65252	TEM-8	3000880	Perfect	resfinder
blaTEM-90_1_AF351241	TEM-90	3000957	Perfect	resfinder
blaTEM-91_1_AB049569	TEM-91	3000958	Perfect	resfinder
blaTEM-92_1_AF143804	TEM-92	3000959	Perfect	resfinder
blaTEM-93_1_AJ318093	TEM-93	3000960	Perfect	resfinder
blaTEM-94_1_AJ318094	TEM-94	3000961	Perfect	resfinder
blaTEM-95_1_AJ308558	TEM-95	3000962	Perfect	resfinder
blaTEM-96_1_AY092401	TEM-96	3000963	Perfect	resfinder
blaTEM-97_1_AF397067	TEM-98	3006139	Strict	resfinder
blaTEM-98_1_AF397068	TEM-98	3006139	Perfect	resfinder
blaTEM-99_1_AF397066	TEM-99	3006140	Perfect	resfinder
blaTEM-9_1_KY271103	TEM-9	3000881	Perfect	resfinder
blaTER-1_1_FJ263091	TER-1	3007001	Perfect	resfinder
blaTER-2_1_FJ263090	TER-2	3007007	Perfect	resfinder
blaTLA-1_1_AF148067	TLA-1	3003202	Perfect	resfinder
blaTMB-1_1_FR771847	TMB-1	3004105	Perfect	resfinder
blaTMB-2_1_AB758277	TMB-2	3004106	Perfect	resfinder
blaTRU_1_EU046614	TRU-1	3004450	Perfect	resfinder
blaTUS-1_1_AF441287	TUS-1	3000844	Perfect	resfinder
blaVCC-1_1_KT818596	VCC-1	3003713	Perfect	resfinder
blaVEB-1_1_HM370393	VEB-9	3002378	Perfect	resfinder
blaVEB-1_3_DQ393569	VEB-1	3002370	Perfect	resfinder
blaVEB-1_4_AF324834	VEB-16	3003712	Perfect	resfinder
blaVEB-2_1_AY027870	VEB-2	3002371	Perfect	resfinder
blaVEB-3_1_AY536519	VEB-3	3002372	Perfect	resfinder
blaVEB-4_1_EF136375	VEB-4	3002373	Perfect	resfinder
blaVEB-5_1_EF420108	VEB-5	3002375	Perfect	resfinder
blaVEB-6_1_EU259884	VEB-6	3002374	Perfect	resfinder
blaVEB-7_1_FJ825622	VEB-7	3002376	Perfect	resfinder
blaVEB-8_1_JX679208	VEB-8	3002377	Perfect	resfinder
blaVHH-1_1_NG050334	VHH-1	3007003	Perfect	resfinder
blaVHW-1_1_AF217648	VHW-1	3007004	Perfect	resfinder
blaVIM-10_1_AY524989	VIM-10	3002280	Perfect	resfinder
blaVIM-11_1_AY605049	VIM-11	3002281	Perfect	resfinder
blaVIM-12_1_DQ143913	VIM-12	3002282	Perfect	resfinder
blaVIM-13_1_DQ365886	VIM-13	3002283	Perfect	resfinder
blaVIM-14_1_FJ445404	VIM-14	3002284	Perfect	resfinder
blaVIM-15_1_EU419745	VIM-15	3002285	Perfect	resfinder
blaVIM-16_1_EU419746	VIM-16	3002286	Perfect	resfinder
blaVIM-17_1_EU118148	VIM-17	3002287	Perfect	resfinder
blaVIM-18_1_AM778091	VIM-18	3002288	Perfect	resfinder
blaVIM-19_1_FJ499397	VIM-19	3002289	Perfect	resfinder
blaVIM-1_1_Y18050	VIM-1	3002271	Perfect	resfinder
blaVIM-20_1_GQ414736	VIM-20	3002290	Perfect	resfinder
blaVIM-23_1_GQ242167	VIM-23	3002293	Perfect	resfinder
blaVIM-24_1_HM855205	VIM-24	3002294	Perfect	resfinder
blaVIM-25_1_HM750249	VIM-25	3002295	Perfect	resfinder
blaVIM-26_1_FR748153	VIM-26	3002296	Perfect	resfinder
blaVIM-27_1_HQ858608	VIM-27	3002297	Perfect	resfinder
blaVIM-28_1_JF900599	VIM-28	3002298	Perfect	resfinder
blaVIM-29_1_JX311308	VIM-29	3002299	Perfect	resfinder
blaVIM-2_1_AF302086	VIM-2	3002272	Perfect	resfinder
blaVIM-30_1_JN129451	VIM-30	3002300	Perfect	resfinder
blaVIM-31_1_JN982330	VIM-31	3002301	Perfect	resfinder
blaVIM-32_1_JN676230	VIM-32	3002302	Perfect	resfinder
blaVIM-33_1_JX258134	VIM-33	3002303	Perfect	resfinder
blaVIM-34_1_JX013656	VIM-34	3002304	Perfect	resfinder
blaVIM-35_1_JX982634	VIM-35	3002305	Perfect	resfinder
blaVIM-36_1_JX982635	VIM-36	3002306	Perfect	resfinder
blaVIM-37_1_JX982636	VIM-37	3002307	Perfect	resfinder
blaVIM-38_1_KC469971	VIM-38	3002308	Perfect	resfinder
blaVIM-39_1_KF131539	VIM-39	3002309	Perfect	resfinder
blaVIM-3_1_AF300454	VIM-3	3002273	Perfect	resfinder
blaVIM-40_1_HG934765	VIM-40	3002310	Perfect	resfinder
blaVIM-41_1_KP771862	VIM-41	3002311	Perfect	resfinder
blaVIM-42_1_KP071470	VIM-42	3003178	Perfect	resfinder
blaVIM-43_1_KP096412	VIM-43	3003179	Perfect	resfinder
blaVIM-44_1_KP681696	VIM-44	3003660	Perfect	resfinder
blaVIM-45_1_KP681695	VIM-45	3003661	Perfect	resfinder
blaVIM-46_1_KP749829	VIM-46	3003662	Perfect	resfinder
blaVIM-47_1_KT954134	VIM-47	3005495	Perfect	resfinder
blaVIM-48_1_KY362199	VIM-2	3002272	Strict	resfinder
blaVIM-49_1_KU663374	VIM-49	3005497	Perfect	resfinder
blaVIM-4_1_EU581706	VIM-4	3002274	Perfect	resfinder
blaVIM-50_1_KU663375	VIM-50	3005498	Perfect	resfinder
blaVIM-51_1_KU746270	VIM-51	3005499	Perfect	resfinder
blaVIM-52_1_KX349731	VIM-52	3005500	Perfect	resfinder
blaVIM-54_1_KY508061	VIM-54	3005502	Perfect	resfinder
blaVIM-56_1_MG834535	VIM-56	3005504	Perfect	resfinder
blaVIM-57_1_MH450217	VIM-57	3005505	Perfect	resfinder
blaVIM-5_1_DQ023222	VIM-5	3002275	Perfect	resfinder
blaVIM-6_1_AY165025	VIM-6	3002276	Perfect	resfinder
blaVIM-7_1_AJ536835	VIM-7	3002277	Perfect	resfinder
blaVIM-8_1_AY524987	VIM-8	3002278	Perfect	resfinder
blaVIM-9_1_AY524988	VIM-9	3002279	Perfect	resfinder
blaVMB-1_1_MN719868	VMB-1	3005015	Strict	resfinder
blaVMB-2_1_MN865127	VAM-1	3007062	Perfect	resfinder
blaZEG-1_1_AY265891	ACT-121	3007903	Strict	resfinder
blaZ_100_LTMH01000008	PC1	3008823	Strict	resfinder
blaZ_101_LTLP01000099	PC1	3008823	Strict	resfinder
blaZ_102_MLQA01000023	PC1	3008823	Strict	resfinder
blaZ_103_FQSJ01000009	PC1	3008823	Strict	resfinder
blaZ_104_FQHI01000006	PC1	3008823	Strict	resfinder
blaZ_105_FQJS01000007	PC1	3008823	Strict	resfinder
blaZ_106_FQHX01000011	PC1	3008823	Strict	resfinder
blaZ_107_FQDM01000011	PC1	3008823	Strict	resfinder
blaZ_108_FQPO01000005	PC1	3008823	Strict	resfinder
blaZ_109_AOAS01000022	PC1	3008823	Strict	resfinder
blaZ_10_FR823292	mecC-type BlaZ	3005097	Strict	resfinder
blaZ_110_AJCZ01000013	PC1	3008823	Strict	resfinder
blaZ_111_AJCN01000010	PC1	3008823	Strict	resfinder
blaZ_112_AKGL01000044	PC1	3008823	Strict	resfinder
blaZ_113_AHVS01000008	PC1	3008823	Strict	resfinder
blaZ_114_NC_013379	PC1	3008823	Strict	resfinder
blaZ_115_FN433596	PC1	3008823	Strict	resfinder
blaZ_116_NC_013348	PC1 beta-lactamase (blaZ)	3000621	Strict	resfinder
blaZ_117_ACHE01000004	PC1	3008823	Strict	resfinder
blaZ_118_NC_004461	PC1	3008823	Strict	resfinder
blaZ_119_NZ_CANQ01000029	PC1	3008823	Strict	resfinder
blaZ_11_AJ400722	PC1	3008823	Strict	resfinder
blaZ_120_NZ_ALWG01000005	PC1	3008823	Strict	resfinder
blaZ_121_AIWM01000014	PC1	3008823	Strict	resfinder
blaZ_122_NZ_AJGE01000057	PC1	3008823	Strict	resfinder
blaZ_123_NC_013653	PC1	3008823	Strict	resfinder
blaZ_124_NC_013944	PC1	3008823	Strict	resfinder
blaZ_125_CP003194	PC1	3008823	Strict	resfinder
blaZ_126_NC_013374	PC1	3008823	Strict	resfinder
blaZ_127_ACFR01000018	PC1	3008823	Strict	resfinder
blaZ_128_GQ900471	PC1	3008823	Strict	resfinder
blaZ_12_M15195	BcIII	3007101	Strict	resfinder
blaZ_130_AHKZ01000073	PC1	3008823	Strict	resfinder
blaZ_131_GQ900485	PC1	3008823	Strict	resfinder
blaZ_132_AHVO01000010	PC1	3008823	Strict	resfinder
blaZ_133_AIDT01000014	PC1	3008823	Strict	resfinder
blaZ_134_NZ_AJGE01000047	PC1	3008823	Strict	resfinder
blaZ_135_AB811795	PC1	3008823	Strict	resfinder
blaZ_136_NZ_ALWE01000009	PC1	3008823	Strict	resfinder
blaZ_137_GQ915265	PC1	3008823	Strict	resfinder
blaZ_138_CP003979	PC1	3008823	Strict	resfinder
blaZ_13_KF471116	PC1	3008823	Strict	resfinder
blaZ_14_JBAG01000015	PC1	3008823	Strict	resfinder
blaZ_15_JAZQ01000018	PC1	3008823	Strict	resfinder
blaZ_16_JBTH01000015	PC1	3008823	Strict	resfinder
blaZ_17_JDDF01000008	PC1	3008823	Strict	resfinder
blaZ_18_JBQW01000016	PC1	3008823	Strict	resfinder
blaZ_19_JBMK01000007	PC1	3008823	Strict	resfinder
blaZ_1_CP000704	PC1	3008823	Strict	resfinder
blaZ_20_JBVX01000014	PC1	3008823	Strict	resfinder
blaZ_21_JGQH01000014	PC1	3008823	Strict	resfinder
blaZ_22_JCHI01000035	PC1	3008823	Strict	resfinder
blaZ_23_JBND01000015	PC1	3008823	Strict	resfinder
blaZ_24_JBLQ01000018	PC1	3008823	Strict	resfinder
blaZ_25_JBKK01000017	PC1	3008823	Strict	resfinder
blaZ_26_JBJP01000007	PC1	3008823	Strict	resfinder
blaZ_27_JDGZ01000043	PC1	3008823	Strict	resfinder
blaZ_28_JDYO01000009	PC1	3008823	Strict	resfinder
blaZ_29_JDXN01000019	PC1	3008823	Strict	resfinder
blaZ_2_CP000731	PC1	3008823	Strict	resfinder
blaZ_30_JGUQ01000012	PC1	3008823	Strict	resfinder
blaZ_31_JIFU01000008	PC1	3008823	Strict	resfinder
blaZ_32_JINH01000005	PC1 beta-lactamase (blaZ)	3000621	Strict	resfinder
blaZ_33_JIXQ01000012	PC1	3008823	Strict	resfinder
blaZ_34_JJAO01000008	PC1	3008823	Strict	resfinder
blaZ_35_JIVZ01000012	PC1	3008823	Strict	resfinder
blaZ_36_JITV01000006	PC1	3008823	Strict	resfinder
blaZ_37_JIFD01000012	PC1	3008823	Strict	resfinder
blaZ_38_NZ_JEMM01000040	PC1	3008823	Strict	resfinder
blaZ_39_JHTU01000073	PC1	3008823	Strict	resfinder
blaZ_3_CP000732	PC1 beta-lactamase (blaZ)	3000621	Strict	resfinder
blaZ_40_NZ_AZBT01000050	PC1 beta-lactamase (blaZ)	3000621	Strict	resfinder
blaZ_41_AENR01000015	PC1	3008823	Strict	resfinder
blaZ_42_CCEE01000006	PC1	3008823	Strict	resfinder
blaZ_43_NZ_CAVU010000015	PC1	3008823	Strict	resfinder
blaZ_44_NZ_JWJJ01000015	PC1	3008823	Strict	resfinder
blaZ_45_CP010941	PC1	3008823	Strict	resfinder
blaZ_46_CP010944	PC1 beta-lactamase (blaZ)	3000621	Strict	resfinder
blaZ_47_NZ_JYGF01000020	PC1	3008823	Strict	resfinder
blaZ_48_CFPA01000022	PC1	3008823	Strict	resfinder
blaZ_49_CVLS01000543	PC1	3008823	Strict	resfinder
blaZ_4_X04121	PC1	3008823	Strict	resfinder
blaZ_50_KR230047	PC1	3008823	Strict	resfinder
blaZ_51_NZ_JVWO01000108	PC1 beta-lactamase (blaZ)	3000621	Strict	resfinder
blaZ_52_NZ_JVWM01000127	PC1	3008823	Strict	resfinder
blaZ_53_NZ_JUXQ01000001	PC1	3008823	Strict	resfinder
blaZ_54_NZ_JVRB01000003	PC1	3008823	Strict	resfinder
blaZ_55_NZ_JVLY01000044	PC1	3008823	Strict	resfinder
blaZ_56_NZ_JUMU01000089	PC1	3008823	Strict	resfinder
blaZ_57_NZ_JURP01000126	PC1	3008823	Strict	resfinder
blaZ_58_NZ_JUUA01000057	PC1	3008823	Strict	resfinder
blaZ_59_NZ_JVBT01000063	PC1	3008823	Strict	resfinder
blaZ_5_AJ302698	PC1	3008823	Strict	resfinder
blaZ_60_NZ_JVML01000111	PC1	3008823	Strict	resfinder
blaZ_61_NZ_JVAT01000021	PC1	3008823	Strict	resfinder
blaZ_62_NZ_JVOH01000023	PC1 beta-lactamase (blaZ)	3000621	Strict	resfinder
blaZ_63_NZ_JUMX01000103	PC1	3008823	Strict	resfinder
blaZ_64_CSJB01000017	PC1	3008823	Strict	resfinder
blaZ_65_CSEV01000005	PC1	3008823	Strict	resfinder
blaZ_66_CSGM01000014	PC1	3008823	Strict	resfinder
blaZ_67_NZ_CTTL01000039	PC1	3008823	Strict	resfinder
blaZ_68_NZ_CUHK01000055	PC1	3008823	Strict	resfinder
blaZ_69_NZ_CUHB01000033	PC1	3008823	Strict	resfinder
blaZ_6_AP003139	PC1	3008823	Strict	resfinder
blaZ_70_NZ_CUEK01000047	PC1	3008823	Strict	resfinder
blaZ_71_NZ_CUGR01000082	PC1	3008823	Strict	resfinder
blaZ_72_NZ_CUHG01000035	PC1	3008823	Strict	resfinder
blaZ_73_CYNA01000004	PC1	3008823	Strict	resfinder
blaZ_74_CZWI01000159	PC1	3008823	Strict	resfinder
blaZ_75_LNTF01000008	PC1	3008823	Strict	resfinder
blaZ_76_FFOR01000002	PC1	3008823	Strict	resfinder
blaZ_77_FGNH01000009	PC1	3008823	Strict	resfinder
blaZ_78_KU607301	PC1	3008823	Strict	resfinder
blaZ_79_KU607584	PC1	3008823	Strict	resfinder
blaZ_7_AP004832	PC1	3008823	Strict	resfinder
blaZ_80_KU607855	PC1	3008823	Strict	resfinder
blaZ_81_FGJZ01000020	PC1	3008823	Strict	resfinder
blaZ_82_FGSJ01000003	PC1	3008823	Strict	resfinder
blaZ_83_FGWO01000019	PC1	3008823	Strict	resfinder
blaZ_84_FHDH01000010	PC1	3008823	Strict	resfinder
blaZ_85_NZ_FHDT01000016	PC1	3008823	Loose	resfinder
blaZ_86_AIZE01000023	PC1	3008823	Strict	resfinder
blaZ_87_NZ_LRNC01000042	PC1	3008823	Strict	resfinder
blaZ_88_FKTX01000011	PC1	3008823	Strict	resfinder
blaZ_89_FKPS01000007	PC1	3008823	Strict	resfinder
blaZ_8_HE993884	mecC-type BlaZ	3005097	Strict	resfinder
blaZ_90_FKVU01000010	PC1	3008823	Strict	resfinder
blaZ_91_FKQH01000022	PC1	3008823	Strict	resfinder
blaZ_92_FKWG01000001	PC1	3008823	Strict	resfinder
blaZ_93_FKQA01000038	PC1	3008823	Strict	resfinder
blaZ_94_LYRW01000005	PC1	3008823	Strict	resfinder
blaZ_95_MAJJ01000071	PC1	3008823	Strict	resfinder
blaZ_96_LNDI01000019	PC1	3008823	Strict	resfinder
blaZ_97_FMOK01000003	PC1	3008823	Strict	resfinder
blaZ_98_LTEF01000041	PC1	3008823	Strict	resfinder
blaZ_99_LTNH01000008	PC1	3008823	Strict	resfinder
blaZ_9_DQ269019	PC1	3008823	Strict	resfinder
bleO_1_AF051917	BLMT	3005036	Loose	resfinder
car(A)_1_M80346	carA	3002817	Strict	resfinder
cat(pC194)_1_NC_002013	Streptococcus suis chloramphenicol acetyltransferase	3004455	Strict	resfinder
cat(pC221)_1_X02529	Staphylococcus intermedius chloramphenicol acetyltransferase	3004457	Strict	resfinder
cat(pC233)_1_AY355285	Enterococcus faecium chloramphenicol acetyltransferase	3004456	Perfect	resfinder
cat86_1_K00544	Bacillus pumilus cat86	3002672	Strict	resfinder
catA1_1_V00622	catA1	3002683	Perfect	resfinder
catA2_1_X53796	catII from Escherichia coli K-12	3004656	Perfect	resfinder
catA3_1_X07848	catIII	3002685	Perfect	resfinder
catB10_1_AJ878850	catB10	3003110	Strict	resfinder
catB1_1_M58472	Agrobacterium fabrum chloramphenicol acetyltransferase	3004451	Perfect	resfinder
catB2_1_AF047479	catB2	3002675	Strict	resfinder
catB3_1_AJ009818	catB3	3002676	Strict	resfinder
catB3_2_U13880	catB3	3002676	Perfect	resfinder
catB7_1_AF036933	Pseudomonas aeruginosa catB7	3002679	Perfect	resfinder
catB8_1_AF227506	catB8	3002680	Perfect	resfinder
catB9_1_AF462019	catB9	3002681	Perfect	resfinder
catB_1_M93113	Clostridium butyricum catB	3002674	Perfect	resfinder
catP_1_U15027	catP	3002686	Perfect	resfinder
catQ_1_M55620	catQ	3002687	Perfect	resfinder
catS_1_X74948	catS	3002688	Strict	resfinder
catT_1_MW030510	catA4	3004657	Loose	resfinder
cat_1_M11587	catA4	3004657	Perfect	resfinder
cat_2_M35190	Campylobacter coli chloramphenicol acetyltransferase	3004454	Perfect	resfinder
cat_3_S48276	Vibrio anguillarum chloramphenicol acetyltransferase	3004460	Perfect	resfinder
cat_4_AY238971	Alkalihalobacillus clausii chloramphenicol acetyltransferase	3004452	Perfect	resfinder
cat_5_U35036	catA8	3004658	Strict	resfinder
cepA-29_1_U05884	CepA-29	3006224	Perfect	resfinder
cepA-44_1_U05885	CepA-44	3006225	Perfect	resfinder
cepA-49_1_U05886	CepA-49	3006226	Perfect	resfinder
cepA_1_L13472	cepA	3003559	Perfect	resfinder
cepA_1_U05887	CepA-44	3006225	Strict	resfinder
cepA_6_FR688022	cepA	3003559	Strict	resfinder
cfiA10_1_AB087227	CfiA10	3006906	Perfect	resfinder
cfiA13_1_FM200787	CcrA	3000578	Perfect	resfinder
cfiA14_1_FM200789	CfiA14	3006908	Perfect	resfinder
cfiA1_1_AB087225	CfiA2	3006912	Perfect	resfinder
cfiA2_1_AB087226	CfiA2	3006912	Perfect	resfinder
cfiA3_1_AB087228	CfiA2	3006912	Perfect	resfinder
cfiA4_1_AB087229	CfiA4	3006919	Perfect	resfinder
cfiA6_1_AB087231	CfiA2	3006912	Perfect	resfinder
cfiA8_1_AB087233	CfiA8	3006920	Perfect	resfinder
cfiA9_1_AB087234	CfiA9	3006921	Perfect	resfinder
cfr(B)_1_KM359439	cfr(B)	3004649	Perfect	resfinder
cfr(B)_2_KM359438	clcD	3004599	Perfect	resfinder
cfr(B)_3_KR610408	cfr(B)	3004649	Strict	resfinder
cfr(C)_1_KX686749	cfrE	3005023	Loose	resfinder
cfr(C)_2_CANB01000378	cfrE	3005023	Loose	resfinder
cfr_1_AM408573	cfrA	3003441	Perfect	resfinder
cfr_2_AJ879565	cfrA	3003441	Strict	resfinder
cfxA2_1_AF504914	CfxA2	3003002	Strict	resfinder
cfxA3_1_AF472622	CfxA3	3003003	Perfect	resfinder
cfxA4_1_AY769933	CfxA4	3003005	Perfect	resfinder
cfxA5_1_AY769934	CfxA5	3003096	Perfect	resfinder
cfxA6_1_GQ342996	CfxA6	3003097	Perfect	resfinder
cfxA_1_U38243	CfxA	3003001	Perfect	resfinder
cmlA1_1_M64556	cmlA1	3002693	Strict	resfinder
cmlA1_2_AB212941	cmlA5	3002695	Strict	resfinder
cmlB1_1_AM296481	cmlB1	3002699	Strict	resfinder
cmlV_1_U09991	cmlv	3002700	Perfect	resfinder
cml_1_M22614	cmlA1	3002693	Loose	resfinder
cmrA_1_Z12001	Rhodococcus fascians cmr	3002701	Strict	resfinder
cmr_1_U43535	tet(65)	3007838	Loose	resfinder
cmx_1_U85507	cmx	3002703	Strict	resfinder
cphA1_1_AY261379	imiH	3003094	Strict	resfinder
cphA1_2_AY261377	cphA6	3003102	Strict	resfinder
cphA1_3_AY261378	cphA3	3003093	Strict	resfinder
cphA1_4_AY261376	cphA5	3003101	Strict	resfinder
cphA1_7_X57102	imiH	3003094	Strict	resfinder
cphA2_6_AHU60294	cphA2	3003099	Perfect	resfinder
cphA4_1_AY227050	cphA4	3003100	Perfect	resfinder
cphA5_1_AY227051	cphA5	3003101	Perfect	resfinder
cphA6_1_AY227052	cphA6	3003102	Perfect	resfinder
cphA7_1_AY227053	cphA7	3003103	Perfect	resfinder
cphA8_1_AY261375	cphA8	3003104	Perfect	resfinder
crpP_1_HM560971	OXA-1172	3008590	Loose	resfinder
dfrA10_1_L06418	dfrA10	3003011	Perfect	resfinder
dfrA12_10_FM877486	dfrA12	3002858	Strict	resfinder
dfrA12_1_FJ763641	dfrA12	3002858	Strict	resfinder
dfrA12_2_KJ546436	dfrA12	3002858	Strict	resfinder
dfrA12_3_KJ568502	dfrA12	3002858	Strict	resfinder
